generation,best_fitness,best_individual,mean_fitness,std_dev
1,1604.302668093105,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 2, 1, 0, 0, 1, 0, 0, 1, 0, 1, 2, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0]",1604.9732694640563,0.20099328245601547
2,1604.1491479126933,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 2, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 2, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0, 1, 1, 2, 1, 1, 0, 2, 1, 0, 0, 1, 0, 0, 1, 0, 1, 2, 1, 1, 0, 1, 1, 0, 0, 0, 1, 2, 0, 0, 1, 1, 0, 0, 1, 1, 1]",1604.9738543132987,0.21506096455595514
3,1604.1491479126933,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 2, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 2, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0, 1, 1, 2, 1, 1, 0, 2, 1, 0, 0, 1, 0, 0, 1, 0, 1, 2, 1, 1, 0, 1, 1, 0, 0, 0, 1, 2, 0, 0, 1, 1, 0, 0, 1, 1, 1]",1605.0142171845634,0.20759214626926947
4,1604.1491479126933,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 2, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 2, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0, 1, 1, 2, 1, 1, 0, 2, 1, 0, 0, 1, 0, 0, 1, 0, 1, 2, 1, 1, 0, 1, 1, 0, 0, 0, 1, 2, 0, 0, 1, 1, 0, 0, 1, 1, 1]",1604.9705221195347,0.21369992370342208
5,1604.1491479126933,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 2, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 2, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0, 1, 1, 2, 1, 1, 0, 2, 1, 0, 0, 1, 0, 0, 1, 0, 1, 2, 1, 1, 0, 1, 1, 0, 0, 0, 1, 2, 0, 0, 1, 1, 0, 0, 1, 1, 1]",1604.98157554469,0.170775069631785
6,1604.1491479126933,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 2, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 2, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0, 1, 1, 2, 1, 1, 0, 2, 1, 0, 0, 1, 0, 0, 1, 0, 1, 2, 1, 1, 0, 1, 1, 0, 0, 0, 1, 2, 0, 0, 1, 1, 0, 0, 1, 1, 1]",1604.9925728217977,0.18197388042307738
7,1604.1491479126933,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 2, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 2, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0, 1, 1, 2, 1, 1, 0, 2, 1, 0, 0, 1, 0, 0, 1, 0, 1, 2, 1, 1, 0, 1, 1, 0, 0, 0, 1, 2, 0, 0, 1, 1, 0, 0, 1, 1, 1]",1604.981718693264,0.16532111790886744
8,1604.1491479126933,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 2, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 2, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0, 1, 1, 2, 1, 1, 0, 2, 1, 0, 0, 1, 0, 0, 1, 0, 1, 2, 1, 1, 0, 1, 1, 0, 0, 0, 1, 2, 0, 0, 1, 1, 0, 0, 1, 1, 1]",1604.9756555615706,0.16111150443858813
9,1604.1491479126933,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 2, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 2, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0, 1, 1, 2, 1, 1, 0, 2, 1, 0, 0, 1, 0, 0, 1, 0, 1, 2, 1, 1, 0, 1, 1, 0, 0, 0, 1, 2, 0, 0, 1, 1, 0, 0, 1, 1, 1]",1604.9836630564369,0.14746142086969105
10,1604.1491479126933,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 2, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 2, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0, 1, 1, 2, 1, 1, 0, 2, 1, 0, 0, 1, 0, 0, 1, 0, 1, 2, 1, 1, 0, 1, 1, 0, 0, 0, 1, 2, 0, 0, 1, 1, 0, 0, 1, 1, 1]",1604.9811066936218,0.153294968025217
