generation,best_fitness,best_individual,mean_fitness,std_dev
1,1614.2206206967817,"Individual(fitness=1614.2206206967817, values=[8.620268620268618, -56.87423687423687, -12.72283272283272, 48.96214896214897, -82.56410256410257, -34.993894993895, -2.2222222222222285, -40.415140415140414, 65.71428571428572, 27.52136752136751, 42.368742368742375, -50.134310134310134, 82.31990231990233, 70.3052503052503, -0.366300366300365, 62.29548229548229, 85.006105006105, 17.85103785103786, 1.7338217338217277, 23.956043956043956, 81.00122100122101, -10.866910866910857, -89.01098901098901, 70.45177045177044, -36.849816849816854, -61.12332112332112, -88.08302808302808, 20.78144078144078, -61.56288156288156, -11.452991452991455])",1614.9868974861315,0.25941110429668063
2,1614.2206206967817,"Individual(fitness=1614.2206206967817, values=[8.620268620268618, -56.87423687423687, -12.72283272283272, 48.96214896214897, -82.56410256410257, -34.993894993895, -2.2222222222222285, -40.415140415140414, 65.71428571428572, 27.52136752136751, 42.368742368742375, -50.134310134310134, 82.31990231990233, 70.3052503052503, -0.366300366300365, 62.29548229548229, 85.006105006105, 17.85103785103786, 1.7338217338217277, 23.956043956043956, 81.00122100122101, -10.866910866910857, -89.01098901098901, 70.45177045177044, -36.849816849816854, -61.12332112332112, -88.08302808302808, 20.78144078144078, -61.56288156288156, -11.452991452991455])",1615.0088539896105,0.2832070632954675
3,1614.1129130506463,"Individual(fitness=1614.1129130506463, values=[16.72771672771674, 61.8070818070818, 85.73870573870573, 69.52380952380952, -25.079365079365076, 56.23931623931625, 44.02930402930403, -98.3882783882784, 41.4896214896215, 81.4896214896215, 44.02930402930403, -77.24053724053724, -13.162393162393158, -44.02930402930403, -16.288156288156287, 45.689865689865684, -24.444444444444443, 59.26739926739927, -93.45543345543345, 86.08058608058607, 71.23321123321122, 15.3113553113553, 53.30891330891333, 1.831501831501825, 64.78632478632477, 47.106227106227124, 50.47619047619048, -51.20879120879121, -51.794871794871796, -79.43833943833944])",1614.9645051519449,0.33542914547672836
4,1614.1129130506463,"Individual(fitness=1614.1129130506463, values=[16.72771672771674, 61.8070818070818, 85.73870573870573, 69.52380952380952, -25.079365079365076, 56.23931623931625, 44.02930402930403, -98.3882783882784, 41.4896214896215, 81.4896214896215, 44.02930402930403, -77.24053724053724, -13.162393162393158, -44.02930402930403, -16.288156288156287, 45.689865689865684, -24.444444444444443, 59.26739926739927, -93.45543345543345, 86.08058608058607, 71.23321123321122, 15.3113553113553, 53.30891330891333, 1.831501831501825, 64.78632478632477, 47.106227106227124, 50.47619047619048, -51.20879120879121, -51.794871794871796, -79.43833943833944])",1614.9673777504222,0.3179767125763991
5,1614.1129130506463,"Individual(fitness=1614.1129130506463, values=[16.72771672771674, 61.8070818070818, 85.73870573870573, 69.52380952380952, -25.079365079365076, 56.23931623931625, 44.02930402930403, -98.3882783882784, 41.4896214896215, 81.4896214896215, 44.02930402930403, -77.24053724053724, -13.162393162393158, -44.02930402930403, -16.288156288156287, 45.689865689865684, -24.444444444444443, 59.26739926739927, -93.45543345543345, 86.08058608058607, 71.23321123321122, 15.3113553113553, 53.30891330891333, 1.831501831501825, 64.78632478632477, 47.106227106227124, 50.47619047619048, -51.20879120879121, -51.794871794871796, -79.43833943833944])",1614.9744619296773,0.2962442411266397
6,1614.1129130506463,"Individual(fitness=1614.1129130506463, values=[16.72771672771674, 61.8070818070818, 85.73870573870573, 69.52380952380952, -25.079365079365076, 56.23931623931625, 44.02930402930403, -98.3882783882784, 41.4896214896215, 81.4896214896215, 44.02930402930403, -77.24053724053724, -13.162393162393158, -44.02930402930403, -16.288156288156287, 45.689865689865684, -24.444444444444443, 59.26739926739927, -93.45543345543345, 86.08058608058607, 71.23321123321122, 15.3113553113553, 53.30891330891333, 1.831501831501825, 64.78632478632477, 47.106227106227124, 50.47619047619048, -51.20879120879121, -51.794871794871796, -79.43833943833944])",1614.946283193899,0.2624938160144217
7,1614.1129130506463,"Individual(fitness=1614.1129130506463, values=[16.72771672771674, 61.8070818070818, 85.73870573870573, 69.52380952380952, -25.079365079365076, 56.23931623931625, 44.02930402930403, -98.3882783882784, 41.4896214896215, 81.4896214896215, 44.02930402930403, -77.24053724053724, -13.162393162393158, -44.02930402930403, -16.288156288156287, 45.689865689865684, -24.444444444444443, 59.26739926739927, -93.45543345543345, 86.08058608058607, 71.23321123321122, 15.3113553113553, 53.30891330891333, 1.831501831501825, 64.78632478632477, 47.106227106227124, 50.47619047619048, -51.20879120879121, -51.794871794871796, -79.43833943833944])",1614.9585833995125,0.2775935159448469
8,1614.1129130506463,"Individual(fitness=1614.1129130506463, values=[16.72771672771674, 61.8070818070818, 85.73870573870573, 69.52380952380952, -25.079365079365076, 56.23931623931625, 44.02930402930403, -98.3882783882784, 41.4896214896215, 81.4896214896215, 44.02930402930403, -77.24053724053724, -13.162393162393158, -44.02930402930403, -16.288156288156287, 45.689865689865684, -24.444444444444443, 59.26739926739927, -93.45543345543345, 86.08058608058607, 71.23321123321122, 15.3113553113553, 53.30891330891333, 1.831501831501825, 64.78632478632477, 47.106227106227124, 50.47619047619048, -51.20879120879121, -51.794871794871796, -79.43833943833944])",1614.9641423842065,0.28363274488804513
9,1614.1129130506463,"Individual(fitness=1614.1129130506463, values=[16.72771672771674, 61.8070818070818, 85.73870573870573, 69.52380952380952, -25.079365079365076, 56.23931623931625, 44.02930402930403, -98.3882783882784, 41.4896214896215, 81.4896214896215, 44.02930402930403, -77.24053724053724, -13.162393162393158, -44.02930402930403, -16.288156288156287, 45.689865689865684, -24.444444444444443, 59.26739926739927, -93.45543345543345, 86.08058608058607, 71.23321123321122, 15.3113553113553, 53.30891330891333, 1.831501831501825, 64.78632478632477, 47.106227106227124, 50.47619047619048, -51.20879120879121, -51.794871794871796, -79.43833943833944])",1614.972225408859,0.2565840007364918
10,1614.1129130506463,"Individual(fitness=1614.1129130506463, values=[16.72771672771674, 61.8070818070818, 85.73870573870573, 69.52380952380952, -25.079365079365076, 56.23931623931625, 44.02930402930403, -98.3882783882784, 41.4896214896215, 81.4896214896215, 44.02930402930403, -77.24053724053724, -13.162393162393158, -44.02930402930403, -16.288156288156287, 45.689865689865684, -24.444444444444443, 59.26739926739927, -93.45543345543345, 86.08058608058607, 71.23321123321122, 15.3113553113553, 53.30891330891333, 1.831501831501825, 64.78632478632477, 47.106227106227124, 50.47619047619048, -51.20879120879121, -51.794871794871796, -79.43833943833944])",1614.954842968712,0.2560399967864537
