generation,best_fitness,best_individual,mean_fitness,std_dev
1,-1.7364154837319798,"Individual(fitness=-1.7364154837319798, values=[1.951698402930403, 1.805167587301587, 1.3801515042735042, 0.8070702515262514, 1.701598686202686])",-0.6450053333363774,0.4796139233978156
2,-2.5084607669152996,"Individual(fitness=-2.5084607669152996, values=[3.024979089133089, 1.3095712161172162, 2.2087027130647128, 1.8972288327228326, 0.9980973357753357])",-0.7390015809317777,0.49311974651834134
3,-2.5084607669152996,"Individual(fitness=-2.5084607669152996, values=[3.024979089133089, 1.3095712161172162, 2.2087027130647128, 1.8972288327228326, 0.9980973357753357])",-0.9871347933957201,0.618215747001052
4,-3.2200722720859334,"Individual(fitness=-3.2200722720859334, values=[2.920643010989011, 1.5182433724053723, 2.207935536019536, 1.9493968717948718, 1.0287844175824175])",-1.132282733372412,0.6107900769594803
5,-3.336358776792011,"Individual(fitness=-3.336358776792011, values=[2.8347191819291817, 1.5182433724053723, 2.207935536019536, 1.9463281636141636, 0.9980973357753357])",-1.2698226183613868,0.7812105948010177
6,-3.336358776792011,"Individual(fitness=-3.336358776792011, values=[2.8347191819291817, 1.5182433724053723, 2.207935536019536, 1.9463281636141636, 0.9980973357753357])",-1.4515709154812024,0.6542071920726562
7,-3.3658834640414863,"Individual(fitness=-3.3658834640414863, values=[2.0660077826617824, 2.172645391941392, 1.2673764786324786, 1.0978303516483516, 1.7230796434676436])",-1.6308640726707881,0.7293579342944727
8,-4.075994240252014,"Individual(fitness=-4.075994240252014, values=[2.158069028083028, 1.5182433724053723, 2.207935536019536, 1.9493968717948718, 0.9980973357753357])",-1.7313331429234153,0.7553716064596581
9,-4.075994240252014,"Individual(fitness=-4.075994240252014, values=[2.158069028083028, 1.5182433724053723, 2.207935536019536, 1.9493968717948718, 0.9980973357753357])",-1.925741572761515,0.6824753895622349
10,-4.075994240252014,"Individual(fitness=-4.075994240252014, values=[2.158069028083028, 1.5182433724053723, 2.207935536019536, 1.9493968717948718, 0.9980973357753357])",-2.046909075116524,0.7498972052608169
11,-4.075994240252014,"Individual(fitness=-4.075994240252014, values=[2.158069028083028, 1.5182433724053723, 2.207935536019536, 1.9493968717948718, 0.9980973357753357])",-1.8973097436624493,0.872387615063883
12,-4.075994240252014,"Individual(fitness=-4.075994240252014, values=[2.158069028083028, 1.5182433724053723, 2.207935536019536, 1.9493968717948718, 0.9980973357753357])",-1.914364982018692,0.8323173764678733
13,-4.075994240252014,"Individual(fitness=-4.075994240252014, values=[2.158069028083028, 1.5182433724053723, 2.207935536019536, 1.9493968717948718, 0.9980973357753357])",-2.161416918098079,0.85018761473497
14,-4.075994240252014,"Individual(fitness=-4.075994240252014, values=[2.158069028083028, 1.5182433724053723, 2.207935536019536, 1.9493968717948718, 0.9980973357753357])",-2.150796667956327,0.8638362326789344
15,-4.089673045046922,"Individual(fitness=-4.089673045046922, values=[2.257802043956044, 1.5213120805860805, 2.2017981196581196, 1.9447938095238095, 0.9980973357753357])",-2.4715076664577347,0.8019084145962417
16,-4.089673045046922,"Individual(fitness=-4.089673045046922, values=[2.257802043956044, 1.5213120805860805, 2.2017981196581196, 1.9447938095238095, 0.9980973357753357])",-2.509894341275482,0.8137335300588682
17,-4.089673045046922,"Individual(fitness=-4.089673045046922, values=[2.257802043956044, 1.5213120805860805, 2.2017981196581196, 1.9447938095238095, 0.9980973357753357])",-2.727824950186385,0.6910144209869373
18,-4.089673045046922,"Individual(fitness=-4.089673045046922, values=[2.257802043956044, 1.5213120805860805, 2.2017981196581196, 1.9447938095238095, 0.9980973357753357])",-2.812272121848605,0.5783398215961555
19,-4.093559232879406,"Individual(fitness=-4.093559232879406, values=[2.219443191697192, 1.5213120805860805, 2.207935536019536, 1.9470953406593405, 0.9735476703296703])",-2.9531014842605066,0.6020410905684008
