generation,best_fitness,best_individual,mean_fitness,std_dev
1,-3.6559098062143596,"[0.7457429048836731, 0.7916001656599091, 2.8854300612951604, 1.1006945607704388, 1.0726981439495167, 1.812060319807589, 1.4830759949488497, 2.642941695202617, 1.649521294893637, 2.7192476996385273]",-1.71991926945789,0.834496190947573
2,-4.372093075066204,"[2.2192833481967558, 1.6005721681647047, 1.3633334057549655, 1.0669633824269171, 2.229232599042147, 2.2625412612903517, 1.844174955474199, 1.8680994612158588, 0.9424191765768765, 0.11844155743859328]",-1.9655308389834687,0.9323075834943916
3,-4.372093075066204,"[2.2192833481967558, 1.6005721681647047, 1.3633334057549655, 1.0669633824269171, 2.229232599042147, 2.2625412612903517, 1.844174955474199, 1.8680994612158588, 0.9424191765768765, 0.11844155743859328]",-2.0990881801097747,0.9805449834089057
4,-4.797057583937415,"[2.2470097583825415, 1.6918447348495673, 1.3783007665368479, 2.511252899420052, 1.0726981439495167, 1.812060319807589, 1.4830759949488497, 2.102607313801557, 1.649521294893637, 1.9486172206766164]",-2.207987595159119,0.9631829517173075
5,-4.989050693486747,"[1.812060319807589, 1.6005721681647047, 1.5974618229287985, 1.0669633824269171, 2.7192476996385273, 2.1684496076215254, 1.4830759949488497, 1.3633334057549655, 1.649521294893637, 0.6821027583114918]",-2.4500404936699725,1.0516515622952352
6,-5.254414959255898,"[1.2929629446180912, 1.4830759949488497, 1.3783007665368479, 1.0669633824269171, 0.11844155743859328, 0.5510598861494121, 1.4830759949488497, 1.3633334057549655, 1.649521294893637, 0.6821027583114918]",-2.75359744838683,1.0976785408485386
7,-6.08693563040929,"[2.1684496076215254, 1.4603044228730553, 1.3633334057549655, 0.9567406979413128, 2.4157400769138073, 2.4029243828000557, 1.4830759949488497, 1.3633334057549655, 1.649521294893637, 0.6821027583114918]",-3.1644050993809514,1.0989115380813104
8,-6.08693563040929,"[2.1684496076215254, 1.4603044228730553, 1.3633334057549655, 0.9567406979413128, 2.4157400769138073, 2.4029243828000557, 1.4830759949488497, 1.3633334057549655, 1.649521294893637, 0.6821027583114918]",-3.862628226178817,1.0857483427073207
9,-6.807018548265522,"[2.1684496076215254, 1.4830759949488497, 1.3633334057549655, 1.0669633824269171, 0.6821027583114918, 2.4029243828000557, 1.4830759949488497, 1.3633334057549655, 1.649521294893637, 0.6821027583114918]",-3.9292384310991326,1.119649175293243
10,-6.807018548265522,"[2.1684496076215254, 1.4830759949488497, 1.3633334057549655, 1.0669633824269171, 0.6821027583114918, 2.4029243828000557, 1.4830759949488497, 1.3633334057549655, 1.649521294893637, 0.6821027583114918]",-4.180009975902823,1.0704180315721556
11,-6.807018548265522,"[2.1684496076215254, 1.4830759949488497, 1.3633334057549655, 1.0669633824269171, 0.6821027583114918, 2.4029243828000557, 1.4830759949488497, 1.3633334057549655, 1.649521294893637, 0.6821027583114918]",-4.311120916843693,0.9723174328631388
12,-6.807018548265522,"[2.1684496076215254, 1.4830759949488497, 1.3633334057549655, 1.0669633824269171, 0.6821027583114918, 2.4029243828000557, 1.4830759949488497, 1.3633334057549655, 1.649521294893637, 0.6821027583114918]",-4.39381375269659,0.9970647417693476
13,-6.807018548265522,"[2.1684496076215254, 1.4830759949488497, 1.3633334057549655, 1.0669633824269171, 0.6821027583114918, 2.4029243828000557, 1.4830759949488497, 1.3633334057549655, 1.649521294893637, 0.6821027583114918]",-4.460193843052922,0.993094105143212
14,-6.807018548265522,"[2.1684496076215254, 1.4830759949488497, 1.3633334057549655, 1.0669633824269171, 0.6821027583114918, 2.4029243828000557, 1.4830759949488497, 1.3633334057549655, 1.649521294893637, 0.6821027583114918]",-4.45781911039283,1.0215163848483828
15,-6.807018548265522,"[2.1684496076215254, 1.4830759949488497, 1.3633334057549655, 1.0669633824269171, 0.6821027583114918, 2.4029243828000557, 1.4830759949488497, 1.3633334057549655, 1.649521294893637, 0.6821027583114918]",-4.674080553266846,0.8721885130721911
16,-6.807018548265522,"[2.1684496076215254, 1.4830759949488497, 1.3633334057549655, 1.0669633824269171, 0.6821027583114918, 2.4029243828000557, 1.4830759949488497, 1.3633334057549655, 1.649521294893637, 0.6821027583114918]",-4.566909509676248,0.8813309603456388
17,-6.807018548265522,"[2.1684496076215254, 1.4830759949488497, 1.3633334057549655, 1.0669633824269171, 0.6821027583114918, 2.4029243828000557, 1.4830759949488497, 1.3633334057549655, 1.649521294893637, 0.6821027583114918]",-4.594077301890439,0.9308014500019016
18,-6.807018548265522,"[2.1684496076215254, 1.4830759949488497, 1.3633334057549655, 1.0669633824269171, 0.6821027583114918, 2.4029243828000557, 1.4830759949488497, 1.3633334057549655, 1.649521294893637, 0.6821027583114918]",-4.656984548826231,0.9189148264388141
19,-6.807018548265522,"[2.1684496076215254, 1.4830759949488497, 1.3633334057549655, 1.0669633824269171, 0.6821027583114918, 2.4029243828000557, 1.4830759949488497, 1.3633334057549655, 1.649521294893637, 0.6821027583114918]",-4.921110924628949,0.8476999270875863
20,-6.807018548265522,"[2.1684496076215254, 1.4830759949488497, 1.3633334057549655, 1.0669633824269171, 0.6821027583114918, 2.4029243828000557, 1.4830759949488497, 1.3633334057549655, 1.649521294893637, 0.6821027583114918]",-4.772907688157447,0.8456592372090576
21,-7.163792678289136,"[2.2470097583825415, 1.4830759949488497, 1.3633334057549655, 1.0669633824269171, 0.6821027583114918, 2.4029243828000557, 1.4830759949488497, 1.3633334057549655, 1.649521294893637, 1.5778568072417547]",-5.128762625763624,0.8571779659679104
22,-7.163792678289136,"[2.2470097583825415, 1.4830759949488497, 1.3633334057549655, 1.0669633824269171, 0.6821027583114918, 2.4029243828000557, 1.4830759949488497, 1.3633334057549655, 1.649521294893637, 1.5778568072417547]",-5.113573751877691,0.7643683243141747
23,-7.163792678289136,"[2.2470097583825415, 1.4830759949488497, 1.3633334057549655, 1.0669633824269171, 0.6821027583114918, 2.4029243828000557, 1.4830759949488497, 1.3633334057549655, 1.649521294893637, 1.5778568072417547]",-5.341117220309126,0.7527489407567627
24,-7.163792678289136,"[2.2470097583825415, 1.4830759949488497, 1.3633334057549655, 1.0669633824269171, 0.6821027583114918, 2.4029243828000557, 1.4830759949488497, 1.3633334057549655, 1.649521294893637, 1.5778568072417547]",-5.2546729142751465,0.83983220936793
25,-7.163792678289136,"[2.2470097583825415, 1.4830759949488497, 1.3633334057549655, 1.0669633824269171, 0.6821027583114918, 2.4029243828000557, 1.4830759949488497, 1.3633334057549655, 1.649521294893637, 1.5778568072417547]",-5.2148508836679355,0.773221756855895
26,-7.176607113808157,"[2.1684496076215254, 1.4830759949488497, 1.3633334057549655, 1.0669633824269171, 0.6821027583114918, 2.4029243828000557, 1.4830759949488497, 1.3633334057549655, 1.649521294893637, 1.5778568072417547]",-5.566173830301857,0.8207448950514733
27,-7.178300244247094,"[2.1684496076215254, 1.4830759949488497, 1.3633334057549655, 1.0669633824269171, 1.5778568072417547, 2.4029243828000557, 1.4830759949488497, 1.3633334057549655, 1.649521294893637, 1.5778568072417547]",-5.69189566234717,0.8584203086270655
28,-7.178300244247094,"[2.1684496076215254, 1.4830759949488497, 1.3633334057549655, 1.0669633824269171, 1.5778568072417547, 2.4029243828000557, 1.4830759949488497, 1.3633334057549655, 1.649521294893637, 1.5778568072417547]",-5.906390136312131,0.7242393196483713
29,-7.178300244247094,"[2.1684496076215254, 1.4830759949488497, 1.3633334057549655, 1.0669633824269171, 1.5778568072417547, 2.4029243828000557, 1.4830759949488497, 1.3633334057549655, 1.649521294893637, 1.5778568072417547]",-5.670866793840802,0.6528225967137427
30,-7.178300244247094,"[2.1684496076215254, 1.4830759949488497, 1.3633334057549655, 1.0669633824269171, 1.5778568072417547, 2.4029243828000557, 1.4830759949488497, 1.3633334057549655, 1.649521294893637, 1.5778568072417547]",-5.710402203976863,0.7457049984443225
31,-7.178300244247094,"[2.1684496076215254, 1.4830759949488497, 1.3633334057549655, 1.0669633824269171, 1.5778568072417547, 2.4029243828000557, 1.4830759949488497, 1.3633334057549655, 1.649521294893637, 1.5778568072417547]",-5.503158001515032,0.7370276404288735
32,-7.178300244247094,"[2.1684496076215254, 1.4830759949488497, 1.3633334057549655, 1.0669633824269171, 1.5778568072417547, 2.4029243828000557, 1.4830759949488497, 1.3633334057549655, 1.649521294893637, 1.5778568072417547]",-5.7151656302315885,0.7957400347713945
33,-7.178300244247094,"[2.1684496076215254, 1.4830759949488497, 1.3633334057549655, 1.0669633824269171, 1.5778568072417547, 2.4029243828000557, 1.4830759949488497, 1.3633334057549655, 1.649521294893637, 1.5778568072417547]",-5.685413783286934,0.7509157220474931
34,-7.178300244247094,"[2.1684496076215254, 1.4830759949488497, 1.3633334057549655, 1.0669633824269171, 1.5778568072417547, 2.4029243828000557, 1.4830759949488497, 1.3633334057549655, 1.649521294893637, 1.5778568072417547]",-5.700119786246919,0.671897729718915
35,-7.178300244247094,"[2.1684496076215254, 1.4830759949488497, 1.3633334057549655, 1.0669633824269171, 1.5778568072417547, 2.4029243828000557, 1.4830759949488497, 1.3633334057549655, 1.649521294893637, 1.5778568072417547]",-5.676047673842615,0.6987531288617617
36,-7.178300244247094,"[2.1684496076215254, 1.4830759949488497, 1.3633334057549655, 1.0669633824269171, 1.5778568072417547, 2.4029243828000557, 1.4830759949488497, 1.3633334057549655, 1.649521294893637, 1.5778568072417547]",-5.6987319717088045,0.6491480479898535
37,-7.178300244247094,"[2.1684496076215254, 1.4830759949488497, 1.3633334057549655, 1.0669633824269171, 1.5778568072417547, 2.4029243828000557, 1.4830759949488497, 1.3633334057549655, 1.649521294893637, 1.5778568072417547]",-5.563078749726362,0.6069589150832786
38,-7.178300244247094,"[2.1684496076215254, 1.4830759949488497, 1.3633334057549655, 1.0669633824269171, 1.5778568072417547, 2.4029243828000557, 1.4830759949488497, 1.3633334057549655, 1.649521294893637, 1.5778568072417547]",-5.549015424460768,0.6906803014354437
39,-7.178300244247094,"[2.1684496076215254, 1.4830759949488497, 1.3633334057549655, 1.0669633824269171, 1.5778568072417547, 2.4029243828000557, 1.4830759949488497, 1.3633334057549655, 1.649521294893637, 1.5778568072417547]",-5.538673546962811,0.6065503638127027
40,-7.178300244247094,"[2.1684496076215254, 1.4830759949488497, 1.3633334057549655, 1.0669633824269171, 1.5778568072417547, 2.4029243828000557, 1.4830759949488497, 1.3633334057549655, 1.649521294893637, 1.5778568072417547]",-5.633473757285654,0.6504254861020299
41,-7.178300244247094,"[2.1684496076215254, 1.4830759949488497, 1.3633334057549655, 1.0669633824269171, 1.5778568072417547, 2.4029243828000557, 1.4830759949488497, 1.3633334057549655, 1.649521294893637, 1.5778568072417547]",-5.789134591280312,0.6924761489249794
42,-7.178300244247094,"[2.1684496076215254, 1.4830759949488497, 1.3633334057549655, 1.0669633824269171, 1.5778568072417547, 2.4029243828000557, 1.4830759949488497, 1.3633334057549655, 1.649521294893637, 1.5778568072417547]",-5.769018048200297,0.6257920996273277
43,-7.178300244247094,"[2.1684496076215254, 1.4830759949488497, 1.3633334057549655, 1.0669633824269171, 1.5778568072417547, 2.4029243828000557, 1.4830759949488497, 1.3633334057549655, 1.649521294893637, 1.5778568072417547]",-5.5735355589037825,0.6625537343303817
44,-7.178300244247094,"[2.1684496076215254, 1.4830759949488497, 1.3633334057549655, 1.0669633824269171, 1.5778568072417547, 2.4029243828000557, 1.4830759949488497, 1.3633334057549655, 1.649521294893637, 1.5778568072417547]",-5.742835210394748,0.7405912015652324
45,-7.178300244247094,"[2.1684496076215254, 1.4830759949488497, 1.3633334057549655, 1.0669633824269171, 1.5778568072417547, 2.4029243828000557, 1.4830759949488497, 1.3633334057549655, 1.649521294893637, 1.5778568072417547]",-5.757269110691146,0.6995162275964526
46,-7.178300244247094,"[2.1684496076215254, 1.4830759949488497, 1.3633334057549655, 1.0669633824269171, 1.5778568072417547, 2.4029243828000557, 1.4830759949488497, 1.3633334057549655, 1.649521294893637, 1.5778568072417547]",-5.619182385725628,0.7618690685924193
47,-7.178300244247094,"[2.1684496076215254, 1.4830759949488497, 1.3633334057549655, 1.0669633824269171, 1.5778568072417547, 2.4029243828000557, 1.4830759949488497, 1.3633334057549655, 1.649521294893637, 1.5778568072417547]",-5.672704769435458,0.8007483503678878
48,-7.178300244247094,"[2.1684496076215254, 1.4830759949488497, 1.3633334057549655, 1.0669633824269171, 1.5778568072417547, 2.4029243828000557, 1.4830759949488497, 1.3633334057549655, 1.649521294893637, 1.5778568072417547]",-5.841443926888921,0.6376505657065545
49,-7.178300244247094,"[2.1684496076215254, 1.4830759949488497, 1.3633334057549655, 1.0669633824269171, 1.5778568072417547, 2.4029243828000557, 1.4830759949488497, 1.3633334057549655, 1.649521294893637, 1.5778568072417547]",-5.888672405539365,0.6598451903684647
50,-7.178300244247094,"[2.1684496076215254, 1.4830759949488497, 1.3633334057549655, 1.0669633824269171, 1.5778568072417547, 2.4029243828000557, 1.4830759949488497, 1.3633334057549655, 1.649521294893637, 1.5778568072417547]",-5.980410059100941,0.7067098797206294
