generation,best_fitness,best_individual,mean_fitness,std_dev
1,1609.0389780007088,"[-18.29297165696883, -21.076839071584928, -65.9770461998296, -20.29537435651332, 6.71580243627605, 3.016263447567937, 30.86630639541312, -42.31799929928801, -2.4152895693249548, 21.429823404892787, -57.30505853460319, -79.03481544302107, -1.8499059970814358, -22.058257281620612, -96.12893872191594, -86.66819161172678, -45.807270077322684, -8.61644383455851, 12.522580334656581, 21.01855039418834]",1609.9681807842562,0.2825627397073913
2,1609.0389780007088,"[-18.29297165696883, -21.076839071584928, -65.9770461998296, -20.29537435651332, 6.71580243627605, 3.016263447567937, 30.86630639541312, -42.31799929928801, -2.4152895693249548, 21.429823404892787, -57.30505853460319, -79.03481544302107, -1.8499059970814358, -22.058257281620612, -96.12893872191594, -86.66819161172678, -45.807270077322684, -8.61644383455851, 12.522580334656581, 21.01855039418834]",1610.003998286775,0.29336788049675794
3,1609.014981614628,"[45.33484886467312, -20.3401591949941, -87.26519597201512, -36.724746250736004, 37.07570153377131, 4.8521969558100295, -3.3512202420518946, -40.158281315599886, 60.70833775001876, -45.68853499212051, 34.881188927268454, 44.53086877711593, 89.71437291813095, -68.51193160440152, -65.73820527277235, -3.2665009667158813, 97.23997287218629, -85.4575514353268, -1.2293614294947446, 2.0243401641068033]",1609.9686805466604,0.2552357190593557
4,1609.014981614628,"[45.33484886467312, -20.3401591949941, -87.26519597201512, -36.724746250736004, 37.07570153377131, 4.8521969558100295, -3.3512202420518946, -40.158281315599886, 60.70833775001876, -45.68853499212051, 34.881188927268454, 44.53086877711593, 89.71437291813095, -68.51193160440152, -65.73820527277235, -3.2665009667158813, 97.23997287218629, -85.4575514353268, -1.2293614294947446, 2.0243401641068033]",1609.9595815486668,0.2815790700250249
5,1609.014981614628,"[45.33484886467312, -20.3401591949941, -87.26519597201512, -36.724746250736004, 37.07570153377131, 4.8521969558100295, -3.3512202420518946, -40.158281315599886, 60.70833775001876, -45.68853499212051, 34.881188927268454, 44.53086877711593, 89.71437291813095, -68.51193160440152, -65.73820527277235, -3.2665009667158813, 97.23997287218629, -85.4575514353268, -1.2293614294947446, 2.0243401641068033]",1609.9862467427936,0.2974067325947481
6,1609.014981614628,"[45.33484886467312, -20.3401591949941, -87.26519597201512, -36.724746250736004, 37.07570153377131, 4.8521969558100295, -3.3512202420518946, -40.158281315599886, 60.70833775001876, -45.68853499212051, 34.881188927268454, 44.53086877711593, 89.71437291813095, -68.51193160440152, -65.73820527277235, -3.2665009667158813, 97.23997287218629, -85.4575514353268, -1.2293614294947446, 2.0243401641068033]",1610.0039454610865,0.3635873412058222
7,1609.014981614628,"[45.33484886467312, -20.3401591949941, -87.26519597201512, -36.724746250736004, 37.07570153377131, 4.8521969558100295, -3.3512202420518946, -40.158281315599886, 60.70833775001876, -45.68853499212051, 34.881188927268454, 44.53086877711593, 89.71437291813095, -68.51193160440152, -65.73820527277235, -3.2665009667158813, 97.23997287218629, -85.4575514353268, -1.2293614294947446, 2.0243401641068033]",1610.0074412142085,0.33313521279994185
8,1608.9816531939366,"[-52.86583856709986, -39.89652169111992, -19.77163927774417, -9.795708370293596, -21.178160106393022, 98.34590982222699, 87.50334378278995, 25.161666386260848, 14.53505110342661, 70.29449532299043, 18.353843749699024, 50.034566874409876, -63.43336743326835, 94.75158172323236, 45.283137408450926, 82.6596657442274, 73.04992331063474, 78.5846722182051, -91.59379983944275, 73.98659530596541]",1610.000916200695,0.3630372763819572
9,1608.9816531939366,"[-52.86583856709986, -39.89652169111992, -19.77163927774417, -9.795708370293596, -21.178160106393022, 98.34590982222699, 87.50334378278995, 25.161666386260848, 14.53505110342661, 70.29449532299043, 18.353843749699024, 50.034566874409876, -63.43336743326835, 94.75158172323236, 45.283137408450926, 82.6596657442274, 73.04992331063474, 78.5846722182051, -91.59379983944275, 73.98659530596541]",1609.9681354255945,0.32490297994141415
10,1608.9816531939366,"[-52.86583856709986, -39.89652169111992, -19.77163927774417, -9.795708370293596, -21.178160106393022, 98.34590982222699, 87.50334378278995, 25.161666386260848, 14.53505110342661, 70.29449532299043, 18.353843749699024, 50.034566874409876, -63.43336743326835, 94.75158172323236, 45.283137408450926, 82.6596657442274, 73.04992331063474, 78.5846722182051, -91.59379983944275, 73.98659530596541]",1609.965066439492,0.2764469740932244
