generation,best_fitness,best_individual,mean_fitness,std_dev
1,1604.5756162725327,"Individual(fitness=1605.7022969470604, values=[64.05372405372404, 71.91697191697193, 4.957264957264968, 14.432234432234424, -32.06349206349206, -48.86446886446887, -11.746031746031747, -0.9035409035409003, -67.76556776556777, -90.72039072039072])",1605.0923987866508,0.2300671589104774
2,1604.657491394561,"Individual(fitness=1606.1301796230655, values=[-64.73748473748473, -65.27472527472528, -56.19047619047619, -60.48840048840049, -40.07326007326007, -18.046398046398053, 16.092796092796107, 5.445665445665455, 78.60805860805863, 75.72649572649573])",1605.2061778485154,0.3105956514000321
3,1604.7090738929905,"Individual(fitness=1606.1344906675063, values=[-64.73748473748473, -65.27472527472528, -56.19047619047619, -60.48840048840049, -40.07326007326007, -18.046398046398053, 16.2881562881563, 5.445665445665455, 78.60805860805863, 75.72649572649573])",1605.3127756948588,0.35357313289759185
4,1604.4159081493158,"Individual(fitness=1606.1344906675063, values=[-64.73748473748473, -65.27472527472528, -56.19047619047619, -60.48840048840049, -40.07326007326007, -18.046398046398053, 16.2881562881563, 5.445665445665455, 78.60805860805863, 75.72649572649573])",1605.3731115123894,0.37589296735982003
5,1604.6289293930759,"Individual(fitness=1606.1344906675063, values=[-64.73748473748473, -65.27472527472528, -56.19047619047619, -60.48840048840049, -40.07326007326007, -18.046398046398053, 16.2881562881563, 5.445665445665455, 78.60805860805863, 75.72649572649573])",1605.52871320161,0.3110248091623611
6,1604.6386921616545,"Individual(fitness=1606.1344906675063, values=[-64.73748473748473, -65.27472527472528, -56.19047619047619, -60.48840048840049, -40.07326007326007, -18.046398046398053, 16.2881562881563, 5.445665445665455, 78.60805860805863, 75.72649572649573])",1605.5788135261053,0.33104108900864515
7,1604.6491011515764,"Individual(fitness=1606.1957329852123, values=[-64.73748473748473, -71.52625152625153, -56.19047619047619, -60.48840048840049, -40.07326007326007, -18.046398046398053, 16.092796092796107, 5.445665445665455, 78.60805860805863, 75.53113553113553])",1605.6639038653016,0.36915332462220485
8,1604.5748311357697,"Individual(fitness=1606.1957329852123, values=[-64.73748473748473, -71.52625152625153, -56.19047619047619, -60.48840048840049, -40.07326007326007, -18.046398046398053, 16.092796092796107, 5.445665445665455, 78.60805860805863, 75.53113553113553])",1605.596151466302,0.42738442675441213
9,1604.6338675018455,"Individual(fitness=1606.1957329852123, values=[-64.73748473748473, -71.52625152625153, -56.19047619047619, -60.48840048840049, -40.07326007326007, -18.046398046398053, 16.092796092796107, 5.445665445665455, 78.60805860805863, 75.53113553113553])",1605.6028682198826,0.4616639907546723
10,1604.4803888848785,"Individual(fitness=1606.2114729718537, values=[-64.73748473748473, -65.47008547008548, -56.19047619047619, -60.48840048840049, -40.07326007326007, -18.046398046398053, 16.2881562881563, 5.445665445665455, 78.60805860805863, 75.33577533577534])",1605.6410527859357,0.5030248153231984
